Date,Store,Dept,Weekly_Sales
2012-11-02,41,1,43867.93849999996
2012-11-02,41,2,50888.1522
2012-11-02,41,3,11708.949499999995
2012-11-02,41,4,32933.23149999999
2012-11-02,41,5,27911.020999999997
2012-11-02,41,6,3693.1528
2012-11-02,41,7,30772.896400000005
2012-11-02,41,8,36379.979100000004
2012-11-02,41,9,27855.326200000025
2012-11-02,41,10,18493.353900000002
2012-11-02,41,11,16277.52350000001
2012-11-02,41,12,4091.9305999999983
2012-11-02,41,13,35549.686499999996
2012-11-02,41,14,17320.858200000006
2012-11-02,41,16,4421.985700000002
2012-11-02,41,17,13137.530399999987
2012-11-02,41,18,17914.2897
2012-11-02,41,19,1404.5701000000001
2012-11-02,41,20,4920.250399999997
2012-11-02,41,21,4926.0942000000005
2012-11-02,41,22,10498.766299999996
2012-11-02,41,23,21582.322200000002
2012-11-02,41,24,5878.226200000002
2012-11-02,41,25,8412.228700000003
2012-11-02,41,26,8096.1489
2012-11-02,41,27,1868.2303999999995
2012-11-02,41,28,803.6971000000008
2012-11-02,41,29,5624.146699999996
2012-11-02,41,30,2403.123400000001
2012-11-02,41,31,2112.2437999999993
2012-11-02,41,32,4918.5432
2012-11-02,41,33,6090.495199999998
2012-11-02,41,34,11458.065399999998
2012-11-02,41,35,2158.8330999999994
2012-11-02,41,36,1577.3029999999997
2012-11-02,41,38,57638.34740000008
2012-11-02,41,40,59495.479700000025
2012-11-02,41,41,3464.754699999998
2012-11-02,41,42,6030.5191
2012-11-02,41,44,4968.3607999999995
2012-11-02,41,45,29.54569999999999
2012-11-02,41,46,27239.444799999987
2012-11-02,41,48,2507.34
2012-11-02,41,49,6948.253500000001
2012-11-02,41,52,2363.9708000000023
2012-11-02,41,54,39.51240000000004
2012-11-02,41,55,11688.010699999999
2012-11-02,41,56,922.6097000000005
2012-11-02,41,58,5337.995
2012-11-02,41,59,634.8599000000004
2012-11-02,41,60,506.6536000000001
2012-11-02,41,67,8262.834300000006
2012-11-02,41,71,5141.564999999997
2012-11-02,41,72,55616.08589999998
2012-11-02,41,74,19090.794499999996
2012-11-02,41,79,23854.443799999994
2012-11-02,41,80,18007.0508
2012-11-02,41,81,20421.693100000015
2012-11-02,41,82,20041.866999999987
2012-11-02,41,83,3396.168099999999
2012-11-02,41,85,2134.8363000000004
2012-11-02,41,87,13486.285799999998
2012-11-02,41,90,78061.71629999996
2012-11-02,41,91,54885.06850000001
2012-11-02,41,92,100000.0
2012-11-02,41,93,40008.63830000001
2012-11-02,41,94,46815.760600000016
2012-11-02,41,95,84953.88480000006
2012-11-02,41,96,2309.593800000001
2012-11-02,41,97,20560.815900000005
2012-11-02,41,98,9773.836200000002
2012-11-02,41,99,170.1028
2012-11-09,41,1,20525.40210000001
2012-11-09,41,2,50906.52939999999
2012-11-09,41,3,11520.305499999993
2012-11-09,41,4,33701.7315
2012-11-09,41,5,33245.87210000001
2012-11-09,41,6,3619.8248000000003
2012-11-09,41,7,31933.3574
2012-11-09,41,8,36805.3524
2012-11-09,41,9,27297.47060000002
2012-11-09,41,10,17422.4053
2012-11-09,41,11,15231.84540000001
2012-11-09,41,12,3923.321299999998
2012-11-09,41,13,35921.9299
2012-11-09,41,14,17529.0465
2012-11-09,41,16,4260.296900000002
2012-11-09,41,17,13030.202899999986
2012-11-09,41,18,15467.476299999991
2012-11-09,41,19,1396.9980000000005
2012-11-09,41,20,4902.9420999999975
2012-11-09,41,21,5043.778599999996
2012-11-09,41,22,10811.555399999996
2012-11-09,41,23,20785.731000000007
2012-11-09,41,24,5658.110900000001
2012-11-09,41,25,8991.271099999996
2012-11-09,41,26,8753.821199999997
2012-11-09,41,27,1865.3085999999994
2012-11-09,41,28,763.4992000000009
2012-11-09,41,29,5495.814799999997
2012-11-09,41,30,2440.8384000000005
2012-11-09,41,31,2022.883599999999
2012-11-09,41,32,5381.7811999999985
2012-11-09,41,33,6037.246799999997
2012-11-09,41,34,11713.586799999997
2012-11-09,41,35,2153.060699999999
2012-11-09,41,36,1532.9477999999995
2012-11-09,41,38,56723.33680000006
2012-11-09,41,40,59581.842200000014
2012-11-09,41,41,2913.3104
2012-11-09,41,42,6090.1785
2012-11-09,41,44,4879.477900000001
2012-11-09,41,45,30.851000000000003
2012-11-09,41,46,26861.7954
2012-11-09,41,48,2211.38
2012-11-09,41,49,7384.855400000004
2012-11-09,41,52,2369.3970000000018
2012-11-09,41,54,43.268800000000034
2012-11-09,41,55,18023.423099999996
2012-11-09,41,56,833.8120000000008
2012-11-09,41,58,5077.22
2012-11-09,41,59,655.5140000000002
2012-11-09,41,60,468.43130000000025
2012-11-09,41,67,8179.089200000004
2012-11-09,41,71,5054.288499999998
2012-11-09,41,72,57117.74489999998
2012-11-09,41,74,18360.52340000001
2012-11-09,41,79,23098.139899999987
2012-11-09,41,80,18047.899
2012-11-09,41,81,19990.689000000017
2012-11-09,41,82,19934.001800000005
2012-11-09,41,83,3537.442499999999
2012-11-09,41,85,2144.5355
2012-11-09,41,87,13169.308499999996
2012-11-09,41,90,78104.79830000001
2012-11-09,41,91,56337.54779999999
2012-11-09,41,92,100000.0
2012-11-09,41,93,40232.15520000001
2012-11-09,41,94,45935.566399999996
2012-11-09,41,95,85278.57090000005
2012-11-09,41,96,2412.1404
2012-11-09,41,97,20550.825500000006
2012-11-09,41,98,10151.077400000004
2012-11-09,41,99,146.341
2012-11-16,41,1,19050.246000000014
2012-11-16,41,2,50564.45329999998
2012-11-16,41,3,11655.396999999995
2012-11-16,41,4,32840.7539
2012-11-16,41,5,29316.35880000001
2012-11-16,41,6,4345.859899999999
2012-11-16,41,7,33406.28890000001
2012-11-16,41,8,35716.52660000002
2012-11-16,41,9,26181.73760000001
2012-11-16,41,10,15463.7336
2012-11-16,41,11,15166.660700000015
2012-11-16,41,12,3104.4648999999986
2012-11-16,41,13,32507.69060000001
2012-11-16,41,14,22545.090600000018
2012-11-16,41,16,3541.918100000001
2012-11-16,41,17,14161.217399999992
2012-11-16,41,18,15067.32139999999
2012-11-16,41,19,1562.120800000001
2012-11-16,41,20,4843.512999999999
2012-11-16,41,21,5422.263400000001
2012-11-16,41,22,13580.158300000005
2012-11-16,41,23,19949.434599999993
2012-11-16,41,24,7065.669999999996
2012-11-16,41,25,8797.593399999994
2012-11-16,41,26,8649.711499999998
2012-11-16,41,27,1873.4532000000006
2012-11-16,41,28,641.6446000000002
2012-11-16,41,29,4836.727900000001
2012-11-16,41,30,2230.7255
2012-11-16,41,31,2179.222699999999
2012-11-16,41,32,4563.706900000001
2012-11-16,41,33,6313.036699999992
2012-11-16,41,34,11411.251200000004
2012-11-16,41,35,2358.1317
2012-11-16,41,36,2139.7306000000012
2012-11-16,41,38,50913.17280000003
2012-11-16,41,40,58210.09279999999
2012-11-16,41,41,6002.942199999998
2012-11-16,41,42,5347.7631999999985
2012-11-16,41,44,5431.3488
2012-11-16,41,45,29.305400000000006
2012-11-16,41,46,26594.420199999997
2012-11-16,41,48,1859.9809
2012-11-16,41,49,6544.112000000003
2012-11-16,41,52,2830.8951000000006
2012-11-16,41,54,30.857200000000024
2012-11-16,41,55,24091.0647
2012-11-16,41,56,772.3785000000003
2012-11-16,41,58,4776.87
2012-11-16,41,59,677.7314000000001
2012-11-16,41,60,446.3092999999997
2012-11-16,41,67,8393.193800000003
2012-11-16,41,71,5580.938400000002
2012-11-16,41,72,55405.98289999997
2012-11-16,41,74,17803.312900000008
2012-11-16,41,79,21329.010299999998
2012-11-16,41,80,17626.626700000008
2012-11-16,41,81,19541.37670000001
2012-11-16,41,82,19426.945599999995
2012-11-16,41,83,4845.703199999996
2012-11-16,41,85,2219.055600000001
2012-11-16,41,87,12246.809900000007
2012-11-16,41,90,78189.17899999995
2012-11-16,41,91,55035.18959999996
2012-11-16,41,92,100000.0
2012-11-16,41,93,38331.7395
2012-11-16,41,94,41985.20799999997
2012-11-16,41,95,84126.87300000007
2012-11-16,41,96,2426.196800000002
2012-11-16,41,97,20261.30040000001
2012-11-16,41,98,10410.663200000005
2012-11-16,41,99,509.74989999999997
2012-11-23,41,1,23986.277699999995
2012-11-23,41,2,51729.41849999998
2012-11-23,41,3,12418.723299999998
2012-11-23,41,4,35690.67289999996
2012-11-23,41,5,80802.41200000001
2012-11-23,41,6,20896.630199999992
2012-11-23,41,7,86517.41
2012-11-23,41,8,37313.392900000006
2012-11-23,41,9,34362.9471
2012-11-23,41,10,17857.635499999993
2012-11-23,41,11,18274.242999999995
2012-11-23,41,12,4014.4005999999995
2012-11-23,41,13,33727.079100000024
2012-11-23,41,14,49720.75639999996
2012-11-23,41,16,4541.990499999997
2012-11-23,41,17,19329.291399999987
2012-11-23,41,18,29899.700000000004
2012-11-23,41,19,2068.7934
2012-11-23,41,20,6544.887399999998
2012-11-23,41,21,7527.548299999999
2012-11-23,41,22,17652.4675
2012-11-23,41,23,24877.757699999995
2012-11-23,41,24,10573.356000000005
2012-11-23,41,25,11310.748499999998
2012-11-23,41,26,11296.005899999996
2012-11-23,41,27,2610.3027000000025
2012-11-23,41,28,752.4171000000002
2012-11-23,41,29,6522.274600000004
2012-11-23,41,30,2460.414000000002
2012-11-23,41,31,2253.9092
2012-11-23,41,32,6961.910200000004
2012-11-23,41,33,9889.791700000003
2012-11-23,41,34,13103.360099999996
2012-11-23,41,35,2548.6267
2012-11-23,41,36,1962.9582
2012-11-23,41,38,47680.028399999974
2012-11-23,41,40,62402.94200000003
2012-11-23,41,41,4445.616500000001
2012-11-23,41,42,5283.803299999999
2012-11-23,41,44,8128.220799999997
2012-11-23,41,45,25.757899999999992
2012-11-23,41,46,28509.605699999993
2012-11-23,41,48,4210.367799999998
2012-11-23,41,49,7640.383100000001
2012-11-23,41,52,3311.233300000003
2012-11-23,41,54,40.372800000000026
2012-11-23,41,55,51397.30559999997
2012-11-23,41,56,1492.4607999999998
2012-11-23,41,58,8725.444099999999
2012-11-23,41,59,1343.5119000000004
2012-11-23,41,60,579.5473000000002
2012-11-23,41,67,10480.662
2012-11-23,41,71,9580.874299999996
2012-11-23,41,72,95486.90560000003
2012-11-23,41,74,26151.949699999986
2012-11-23,41,79,22478.113500000014
2012-11-23,41,80,17155.0447
2012-11-23,41,81,20270.92230000001
2012-11-23,41,82,24308.82620000001
2012-11-23,41,83,3480.0355999999974
2012-11-23,41,85,2077.907599999999
2012-11-23,41,87,14667.039600000007
2012-11-23,41,90,88139.60229999997
2012-11-23,41,91,54659.91889999997
2012-11-23,41,92,100000.0
2012-11-23,41,93,41198.38209999996
2012-11-23,41,94,49387.68109999995
2012-11-23,41,95,88860.10600000003
2012-11-23,41,96,2824.059299999999
2012-11-23,41,97,20474.120999999996
2012-11-23,41,98,13387.702699999998
2012-11-23,41,99,8852.829399999999
2012-11-30,41,1,45703.16379999998
2012-11-30,41,2,50871.50829999997
2012-11-30,41,3,11513.087700000002
2012-11-30,41,4,32782.29429999998
2012-11-30,41,5,34161.22399999999
2012-11-30,41,6,6129.742799999998
2012-11-30,41,7,50376.10490000002
2012-11-30,41,8,35378.64190000002
2012-11-30,41,9,28980.684600000004
2012-11-30,41,10,17643.945199999995
2012-11-30,41,11,17041.556399999998
2012-11-30,41,12,3954.7362999999978
2012-11-30,41,13,32920.755700000016
2012-11-30,41,14,25364.123499999987
2012-11-30,41,16,4164.0138000000015
2012-11-30,41,17,14329.319699999993
2012-11-30,41,18,24026.173300000002
2012-11-30,41,19,2146.5056999999997
2012-11-30,41,20,5366.274900000001
2012-11-30,41,21,6509.174299999996
2012-11-30,41,22,13031.182999999995
2012-11-30,41,23,21993.671499999982
2012-11-30,41,24,7557.954900000001
2012-11-30,41,25,7921.7219
2012-11-30,41,26,7157.074099999999
2012-11-30,41,27,2118.557000000001
2012-11-30,41,28,888.6758
2012-11-30,41,29,5603.639499999999
2012-11-30,41,30,2504.9398000000015
2012-11-30,41,31,2247.3749000000003
2012-11-30,41,32,4935.2748
2012-11-30,41,33,7860.024199999999
2012-11-30,41,34,11555.551400000008
2012-11-30,41,35,2201.1537999999996
2012-11-30,41,36,1905.4397000000004
2012-11-30,41,38,49327.86539999999
2012-11-30,41,40,58138.21330000001
2012-11-30,41,41,4206.2832
2012-11-30,41,42,4944.094299999998
2012-11-30,41,44,5370.9321999999975
2012-11-30,41,46,27248.829599999994
2012-11-30,41,48,2608.1106000000004
2012-11-30,41,49,6805.921600000001
2012-11-30,41,52,3059.0501000000013
2012-11-30,41,54,41.204900000000016
2012-11-30,41,55,24380.404
2012-11-30,41,56,743.7716999999997
2012-11-30,41,58,8690.9088
2012-11-30,41,59,728.0872000000003
2012-11-30,41,60,405.8894999999998
2012-11-30,41,67,10321.543200000006
2012-11-30,41,71,6830.853499999998
2012-11-30,41,72,56725.4259
2012-11-30,41,74,19744.636700000003
2012-11-30,41,79,21157.4048
2012-11-30,41,80,16717.999499999998
2012-11-30,41,81,19762.111200000007
2012-11-30,41,82,22529.027999999988
2012-11-30,41,83,3256.5602999999974
2012-11-30,41,85,2220.1843000000003
2012-11-30,41,87,13678.356400000013
2012-11-30,41,90,84026.3532
2012-11-30,41,91,51289.04999999996
2012-11-30,41,92,99670.3383
2012-11-30,41,93,37115.83630000001
2012-11-30,41,94,45680.86539999997
2012-11-30,41,95,83311.38490000002
2012-11-30,41,96,2539.9157999999993
2012-11-30,41,97,19773.004899999993
2012-11-30,41,98,10927.738900000002
2012-11-30,41,99,3059.3539
2012-12-07,41,1,31592.72589999999
2012-12-07,41,2,51779.366699999955
2012-12-07,41,3,14719.398600000013
2012-12-07,41,4,31818.03919999998
2012-12-07,41,5,35293.948400000016
2012-12-07,41,6,4544.328299999999
2012-12-07,41,7,71130.28909999998
2012-12-07,41,8,39155.14440000002
2012-12-07,41,9,25966.900100000017
2012-12-07,41,10,17038.180800000002
2012-12-07,41,11,17611.546899999994
2012-12-07,41,12,4100.349899999998
2012-12-07,41,13,33452.88980000003
2012-12-07,41,14,23000.934300000008
2012-12-07,41,16,3348.437999999999
2012-12-07,41,17,14296.834699999996
2012-12-07,41,18,51307.50080000003
2012-12-07,41,19,1931.9168
2012-12-07,41,20,4882.502599999996
2012-12-07,41,21,6372.809400000001
2012-12-07,41,22,10700.037599999996
2012-12-07,41,23,27188.01330000001
2012-12-07,41,24,7881.050199999995
2012-12-07,41,25,9260.8453
2012-12-07,41,26,8781.781499999994
2012-12-07,41,27,2601.0789999999997
2012-12-07,41,28,697.7755999999999
2012-12-07,41,29,5964.264699999999
2012-12-07,41,30,2530.009800000001
2012-12-07,41,31,3017.719700000001
2012-12-07,41,32,7483.4714
2012-12-07,41,33,8402.198000000002
2012-12-07,41,34,12272.341800000002
2012-12-07,41,35,2328.9522
2012-12-07,41,36,1784.0573999999997
2012-12-07,41,38,49657.8836
2012-12-07,41,40,59486.193999999996
2012-12-07,41,41,3581.6002999999987
2012-12-07,41,42,5324.506799999996
2012-12-07,41,44,6787.421099999998
2012-12-07,41,45,30.133299999999984
2012-12-07,41,46,32472.2897
2012-12-07,41,48,1903.9998
2012-12-07,41,49,6717.729999999999
2012-12-07,41,52,2687.5453000000007
2012-12-07,41,54,34.83100000000004
2012-12-07,41,55,13192.8162
2012-12-07,41,56,2606.6965000000005
2012-12-07,41,58,5683.865
2012-12-07,41,59,1740.2594999999994
2012-12-07,41,60,952.8639999999999
2012-12-07,41,67,15199.116500000002
2012-12-07,41,71,4865.543399999999
2012-12-07,41,72,61532.93329999998
2012-12-07,41,74,18118.316200000005
2012-12-07,41,79,22936.049
2012-12-07,41,80,17487.954199999996
2012-12-07,41,81,19370.29069999999
2012-12-07,41,82,27181.501200000002
2012-12-07,41,83,3472.3116000000014
2012-12-07,41,85,4766.057300000001
2012-12-07,41,87,13596.32310000001
2012-12-07,41,90,80239.15219999988
2012-12-07,41,91,55919.14229999998
2012-12-07,41,92,100000.0
2012-12-07,41,93,38731.208700000025
2012-12-07,41,94,44484.60620000001
2012-12-07,41,95,87815.6508
2012-12-07,41,96,2202.625499999999
2012-12-07,41,97,20879.531900000013
2012-12-07,41,98,10730.104099999997
2012-12-07,41,99,1459.7474
2012-12-14,41,1,45393.012599999995
2012-12-14,41,2,56635.423700000014
2012-12-14,41,3,18273.4603
2012-12-14,41,4,32618.448399999997
2012-12-14,41,5,50653.997799999976
2012-12-14,41,6,8816.824900000001
2012-12-14,41,7,86729.87289999999
2012-12-14,41,8,39306.64990000005
2012-12-14,41,9,31635.686500000014
2012-12-14,41,10,17581.85420000001
2012-12-14,41,11,17085.49040000001
2012-12-14,41,12,2933.2998999999995
2012-12-14,41,13,32149.92810000001
2012-12-14,41,14,28773.175800000023
2012-12-14,41,16,3823.802099999999
2012-12-14,41,17,16461.713100000004
2012-12-14,41,18,40222.11279999998
2012-12-14,41,19,1767.8255000000001
2012-12-14,41,20,4713.651999999996
2012-12-14,41,21,7646.909500000008
2012-12-14,41,22,15042.702899999993
2012-12-14,41,23,27808.904499999997
2012-12-14,41,24,9948.862399999998
2012-12-14,41,25,9293.184399999996
2012-12-14,41,26,9397.016399999999
2012-12-14,41,27,2837.2092999999986
2012-12-14,41,28,702.6730000000003
2012-12-14,41,29,6924.2182999999995
2012-12-14,41,30,2255.316800000002
2012-12-14,41,31,3214.0837999999994
2012-12-14,41,32,9544.335099999998
2012-12-14,41,33,9843.284700000006
2012-12-14,41,34,12196.582500000002
2012-12-14,41,35,2398.297400000001
2012-12-14,41,36,2174.997700000002
2012-12-14,41,38,50023.30419999999
2012-12-14,41,40,58809.10650000003
2012-12-14,41,41,5366.200500000002
2012-12-14,41,42,5068.3868999999995
2012-12-14,41,44,8006.663400000001
2012-12-14,41,45,27.182600000000008
2012-12-14,41,46,34607.04130000001
2012-12-14,41,48,2909.1598
2012-12-14,41,49,6672.761200000004
2012-12-14,41,52,3012.8738000000008
2012-12-14,41,54,36.06150000000002
2012-12-14,41,55,25229.271199999992
2012-12-14,41,56,1572.7914999999987
2012-12-14,41,58,5911.19
2012-12-14,41,59,2860.2978000000016
2012-12-14,41,60,1186.2140000000002
2012-12-14,41,67,19546.560400000002
2012-12-14,41,71,5250.434099999998
2012-12-14,41,72,75646.66949999999
2012-12-14,41,74,17519.5939
2012-12-14,41,79,22374.6883
2012-12-14,41,80,18894.4739
2012-12-14,41,81,19977.556800000002
2012-12-14,41,82,44664.22140000002
2012-12-14,41,83,4361.352999999999
2012-12-14,41,85,6915.333300000004
2012-12-14,41,87,13048.743199999999
2012-12-14,41,90,80790.80409999994
2012-12-14,41,91,56211.609699999986
2012-12-14,41,92,100000.0
2012-12-14,41,93,39009.07960000002
2012-12-14,41,94,43872.38549999997
2012-12-14,41,95,87951.09130000004
2012-12-14,41,96,2490.3948000000005
2012-12-14,41,97,22252.14160000001
2012-12-14,41,98,10830.167700000002
2012-12-14,41,99,1091.1535999999996
2012-12-21,41,1,54083.71480000002
2012-12-21,41,2,56338.4859
2012-12-21,41,3,20569.75039999999
2012-12-21,41,4,33176.91579999998
2012-12-21,41,5,64446.97260000001
2012-12-21,41,6,10989.8816
2012-12-21,41,7,90457.33450000001
2012-12-21,41,8,47179.47120000001
2012-12-21,41,9,33711.06200000001
2012-12-21,41,10,18185.506400000006
2012-12-21,41,11,17680.724300000016
2012-12-21,41,12,3016.1158
2012-12-21,41,13,32141.86390000001
2012-12-21,41,14,31154.185600000037
2012-12-21,41,16,4018.585800000001
2012-12-21,41,17,20740.393699999993
2012-12-21,41,18,36659.266700000015
2012-12-21,41,19,1741.3097
2012-12-21,41,20,4985.240499999996
2012-12-21,41,21,8916.334200000005
2012-12-21,41,22,16386.250899999995
2012-12-21,41,23,46940.50359999994
2012-12-21,41,24,10262.517699999999
2012-12-21,41,25,8794.526299999996
2012-12-21,41,26,9135.632499999996
2012-12-21,41,27,5039.154000000002
2012-12-21,41,28,719.2336
2012-12-21,41,29,11062.56189999999
2012-12-21,41,30,2457.4595000000004
2012-12-21,41,31,5115.287899999999
2012-12-21,41,32,19651.596600000008
2012-12-21,41,33,13350.842999999999
2012-12-21,41,34,12648.671000000004
2012-12-21,41,35,2641.5309000000025
2012-12-21,41,36,2386.3626000000017
2012-12-21,41,38,49481.86069999997
2012-12-21,41,40,57862.622600000024
2012-12-21,41,41,5243.392000000002
2012-12-21,41,42,5166.0283999999965
2012-12-21,41,44,9158.320999999996
2012-12-21,41,45,24.91410000000001
2012-12-21,41,46,44100.0261
2012-12-21,41,48,2915.8097
2012-12-21,41,49,7113.3525000000045
2012-12-21,41,52,3140.7092
2012-12-21,41,54,33.30650000000001
2012-12-21,41,55,22555.644899999992
2012-12-21,41,56,1182.6458999999998
2012-12-21,41,58,6094.119699999999
2012-12-21,41,59,3726.8019999999983
2012-12-21,41,60,965.2060000000005
2012-12-21,41,67,21385.044899999968
2012-12-21,41,71,6360.854400000002
2012-12-21,41,72,87010.34570000002
2012-12-21,41,74,17990.939899999998
2012-12-21,41,79,23643.314499999993
2012-12-21,41,80,19844.40290000001
2012-12-21,41,81,21074.747899999977
2012-12-21,41,82,56710.084800000004
2012-12-21,41,83,4381.387699999999
2012-12-21,41,85,6901.974700000004
2012-12-21,41,87,13248.309500000005
2012-12-21,41,90,83280.33299999996
2012-12-21,41,91,55762.721099999995
2012-12-21,41,92,100000.0
2012-12-21,41,93,39794.12520000002
2012-12-21,41,94,45051.345
2012-12-21,41,95,90880.77870000001
2012-12-21,41,96,2598.5834
2012-12-21,41,97,22749.614799999996
2012-12-21,41,98,11917.072300000005
2012-12-21,41,99,1298.785
2012-12-28,41,1,20058.055500000006
2012-12-28,41,2,51837.14729999996
2012-12-28,41,3,11980.83969999999
2012-12-28,41,4,32981.49629999998
2012-12-28,41,5,76797.73480000002
2012-12-28,41,6,15302.204599999997
2012-12-28,41,7,43257.26920000002
2012-12-28,41,8,38994.372500000005
2012-12-28,41,9,30077.038600000003
2012-12-28,41,10,17255.211499999994
2012-12-28,41,11,17807.65019999999
2012-12-28,41,12,2727.8550000000005
2012-12-28,41,13,31304.037600000018
2012-12-28,41,14,49575.13059999999
2012-12-28,41,16,4003.8592000000017
2012-12-28,41,17,12815.5726
2012-12-28,41,18,18394.3811
2012-12-28,41,19,1883.3785000000007
2012-12-28,41,20,5358.082299999998
2012-12-28,41,21,7631.787800000007
2012-12-28,41,22,19332.794500000007
2012-12-28,41,23,17892.042000000005
2012-12-28,41,24,9532.565699999996
2012-12-28,41,25,11377.631500000001
2012-12-28,41,26,11827.1578
2012-12-28,41,27,1621.9531
2012-12-28,41,28,704.0103000000001
2012-12-28,41,29,5360.9699
2012-12-28,41,30,2314.9981
2012-12-28,41,31,2337.8522000000025
2012-12-28,41,32,8940.10479999999
2012-12-28,41,33,3826.1555000000035
2012-12-28,41,34,12907.946099999996
2012-12-28,41,35,2226.5651000000003
2012-12-28,41,36,2165.0221000000006
2012-12-28,41,38,53212.709400000014
2012-12-28,41,40,58711.16839999998
2012-12-28,41,41,3652.5693000000033
2012-12-28,41,42,4733.199499999995
2012-12-28,41,44,6946.745199999999
2012-12-28,41,45,31.372500000000006
2012-12-28,41,46,35841.29699999998
2012-12-28,41,47,39.94699999999999
2012-12-28,41,48,3265.8755999999994
2012-12-28,41,49,7621.2550999999985
2012-12-28,41,52,3198.159400000002
2012-12-28,41,54,53.81800000000004
2012-12-28,41,55,48429.93659999996
2012-12-28,41,56,1004.9385999999996
2012-12-28,41,58,5559.06
2012-12-28,41,59,2929.5039999999995
2012-12-28,41,60,572.3520000000002
2012-12-28,41,67,12217.662199999999
2012-12-28,41,71,6145.7006999999985
2012-12-28,41,72,96471.51439999997
2012-12-28,41,74,23739.46470000001
2012-12-28,41,79,20697.594499999996
2012-12-28,41,80,16136.66030000001
2012-12-28,41,81,14731.970199999992
2012-12-28,41,82,42082.5205
2012-12-28,41,83,4188.342199999997
2012-12-28,41,85,5194.764599999999
2012-12-28,41,87,14143.8064
2012-12-28,41,90,75925.06140000005
2012-12-28,41,91,53012.423999999985
2012-12-28,41,92,100000.0
2012-12-28,41,93,36368.34089999998
2012-12-28,41,94,47951.8709
2012-12-28,41,95,84853.45880000005
2012-12-28,41,96,2472.5387999999994
2012-12-28,41,97,20203.522500000006
2012-12-28,41,98,11821.014300000004
2012-12-28,41,99,1321.6319
2013-01-04,41,1,15873.140800000005
2013-01-04,41,2,47200.75299999999
2013-01-04,41,3,18007.752699999997
2013-01-04,41,4,31613.69150000001
2013-01-04,41,5,22299.343800000013
2013-01-04,41,6,3012.778
2013-01-04,41,7,14210.000299999992
2013-01-04,41,8,35056.34210000004
2013-01-04,41,9,15097.795099999996
2013-01-04,41,10,14509.269100000012
2013-01-04,41,11,15654.026900000008
2013-01-04,41,12,3046.3149000000003
2013-01-04,41,13,34176.06840000003
2013-01-04,41,14,14004.33819999999
2013-01-04,41,16,2954.852800000001
2013-01-04,41,17,11159.426399999991
2013-01-04,41,18,6539.912999999997
2013-01-04,41,19,1103.4922999999997
2013-01-04,41,20,4641.066700000004
2013-01-04,41,21,4118.006000000003
2013-01-04,41,22,10000.788399999998
2013-01-04,41,23,14574.001299999989
2013-01-04,41,24,3194.5286000000006
2013-01-04,41,25,5160.368700000001
2013-01-04,41,26,4298.2844000000005
2013-01-04,41,27,1359.495300000001
2013-01-04,41,28,475.06170000000037
2013-01-04,41,29,4097.095499999999
2013-01-04,41,30,1919.577199999999
2013-01-04,41,31,1569.8339000000008
2013-01-04,41,32,3472.3132000000005
2013-01-04,41,33,3247.483399999998
2013-01-04,41,34,8726.193700000003
2013-01-04,41,35,1439.8734000000002
2013-01-04,41,36,1153.0701
2013-01-04,41,38,60128.95169999998
2013-01-04,41,40,60154.97429999999
2013-01-04,41,41,2469.1647000000007
2013-01-04,41,42,4166.386799999996
2013-01-04,41,44,3845.437400000003
2013-01-04,41,46,24623.36570000001
2013-01-04,41,48,943.08
2013-01-04,41,49,7638.969300000004
2013-01-04,41,52,1812.3524000000004
2013-01-04,41,55,7868.7163
2013-01-04,41,56,415.24489999999986
2013-01-04,41,58,3680.1801
2013-01-04,41,59,519.6019000000005
2013-01-04,41,60,504.3379999999999
2013-01-04,41,67,8272.466499999997
2013-01-04,41,71,4981.720199999995
2013-01-04,41,72,46144.887899999994
2013-01-04,41,74,24252.3978
2013-01-04,41,79,21679.639799999975
2013-01-04,41,80,16850.307899999985
2013-01-04,41,81,20248.731100000023
2013-01-04,41,82,16205.759800000007
2013-01-04,41,83,4689.290800000001
2013-01-04,41,85,2112.402900000002
2013-01-04,41,87,10767.96809999999
2013-01-04,41,90,75180.49749999997
2013-01-04,41,91,56970.698199999984
2013-01-04,41,92,99980.3847
2013-01-04,41,93,36275.19610000004
2013-01-04,41,94,46438.32969999998
2013-01-04,41,95,82532.22410000004
2013-01-04,41,96,2316.961799999999
2013-01-04,41,97,19518.39410000002
2013-01-04,41,98,8420.907199999989
2013-01-11,41,1,14844.0527
2013-01-11,41,2,44394.69469999996
2013-01-11,41,3,17700.375599999996
2013-01-11,41,4,28651.977199999998
2013-01-11,41,5,19880.701199999996
2013-01-11,41,6,2592.3188000000014
2013-01-11,41,7,15424.396499999984
2013-01-11,41,8,33479.776199999986
2013-01-11,41,9,15960.246699999994
2013-01-11,41,10,11602.9423
2013-01-11,41,11,13010.763599999997
2013-01-11,41,12,3119.9677
2013-01-11,41,13,30785.26700000002
2013-01-11,41,14,14281.896199999994
2013-01-11,41,16,2761.761400000001
2013-01-11,41,17,10408.440299999993
2013-01-11,41,18,3404.672100000002
2013-01-11,41,19,1015.1132999999999
2013-01-11,41,20,4738.140600000006
2013-01-11,41,21,4303.046900000004
2013-01-11,41,22,9161.827100000002
2013-01-11,41,23,14145.76639999999
2013-01-11,41,24,2637.739899999997
2013-01-11,41,25,4663.7168999999985
2013-01-11,41,26,4094.5887999999995
2013-01-11,41,27,1420.5222000000003
2013-01-11,41,28,493.2792000000001
